time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2018-04-01T01:00:00Z,8.3,65.4,1.5,170,0,0,0
2018-04-01T02:00:00Z,7.8,67.66,0,160.77,0,0,0
2018-04-01T03:00:00Z,6.7,76.14,0,15.38,0,0,0
2018-04-01T04:00:00Z,6.1,79.36,0,37.69,0,0,0
2018-04-01T05:00:00Z,4.4,89.33,1.5,270,0,0,0
2018-04-01T06:00:00Z,4.4,92.55,0,196.67,0,0,0
2018-04-01T07:00:00Z,6.1,85.77,1.5,160,20,58.5,16
2018-04-01T08:00:00Z,10,82.72,0,222.31,178,464,64.5
2018-04-01T09:00:00Z,15,74.95,3.1,230,404.5,715,93.5
2018-04-01T10:00:00Z,19.4,46.96,2.6,260,608,820.5,108.5
2018-04-01T11:00:00Z,21.7,35.02,4.6,210,764,858,124.5
2018-04-01T12:00:00Z,23.3,31.78,4.1,310,876.5,904.5,122.5
2018-04-01T13:00:00Z,23.9,27.22,4.1,270,855,734,218
2018-04-01T14:00:00Z,24.4,27.36,3.6,220,845.5,767,196
2018-04-01T15:00:00Z,25.6,24.59,5.7,220,696,568.5,255.5
2018-04-01T16:00:00Z,25.6,22.75,3.1,230,585.5,625,181.5
2018-04-01T17:00:00Z,25.6,22.75,4.1,220,390.5,499,149.5
2018-04-01T18:00:00Z,24.4,25.32,3.1,190,210.5,431.5,84.5
2018-04-01T19:00:00Z,22.2,28.92,2.1,200,48,179,28.5
2018-04-01T20:00:00Z,19.4,37.12,2.6,190,0,0,0
2018-04-01T21:00:00Z,17.2,58.1,3.6,170,0,0,0
2018-04-01T22:00:00Z,17.2,70.06,2.6,180,0,0,0
2018-04-01T23:00:00Z,16.1,77.65,3.6,190,0,0,0
2018-04-02T01:00:00Z,14.4,86.62,3.1,190,0,0,0
2018-04-02T02:00:00Z,14.4,86.62,2.6,200,0,0,0
2018-04-02T03:00:00Z,13.3,90.02,2.1,210,0,0,0
2018-04-02T04:00:00Z,14.4,86.62,3.1,220,0,0,0
2018-04-02T05:00:00Z,14.4,86.62,3.1,220,0,0,0
2018-04-02T06:00:00Z,13.3,93.04,2.6,210,0,0,0
2018-04-02T07:00:00Z,13.9,93.07,2.6,220,19.5,59,15.5
2018-04-02T08:00:00Z,16.1,83.46,4.6,220,174,435.5,66.5
2018-04-02T09:00:00Z,20.6,60.9,4.1,240,382,625,107
2018-04-02T10:00:00Z,23.3,48.04,6.2,240,582.5,734,132
2018-04-02T11:00:00Z,25,43.38,4.6,270,766,858,124
2018-04-02T12:00:00Z,26.7,35.03,6.7,240,865,861,144
2018-04-02T13:00:00Z,27.8,30.5,6.2,230,855,716,230.5
2018-04-02T14:00:00Z,28.3,27.49,4.6,280,803,622.5,274.5
2018-04-02T15:00:00Z,28.9,27.47,5.1,250,756.5,738,183
2018-04-02T16:00:00Z,28.9,28.61,3.6,210,559,524.5,215.5
2018-04-02T17:00:00Z,28.3,27.49,4.6,230,392,494,150
2018-04-02T18:00:00Z,27.2,28.13,5.7,190,211,408,92.5
2018-04-02T19:00:00Z,24.4,34.6,3.1,190,43.5,125,30.5
2018-04-02T20:00:00Z,22.2,40.89,2.6,180,0,0,0
2018-04-02T21:00:00Z,20,46.81,2.1,190,0,0,0
2018-04-02T22:00:00Z,19.4,61.02,2.6,190,0,0,0
2018-04-02T23:00:00Z,18.9,69.93,2.6,200,0,0,0
2018-04-03T01:00:00Z,16.1,86.79,1.5,160,0,0,0
2018-04-03T02:00:00Z,15.6,92.56,1.5,160,0,0,0
2018-04-03T03:00:00Z,15.6,96.22,2.1,190,0,0,0
2018-04-03T04:00:00Z,14.18,96.17,1.8,170,0,0,0
2018-04-03T05:00:00Z,14.27,96.22,2.23,190,0,0,0
2018-04-03T06:00:00Z,14.76,100,0,47.86,0,0,0
2018-04-03T07:00:00Z,15.55,100,1.05,70,25.5,106.5,17
2018-04-03T08:00:00Z,16.4,100,0.75,38.46,153.5,351,71.5
2018-04-03T09:00:00Z,17.22,90.39,0.75,190,255.5,216,160.5
2018-04-03T10:00:00Z,20.57,73.11,2.57,205,529,568,173
2018-04-03T11:00:00Z,24.4,57.96,2.1,125,752.5,814.5,139.5
2018-04-03T12:00:00Z,26.7,46.8,2.6,210,857,842.5,149
2018-04-03T13:00:00Z,27.8,43.88,5.7,230,864,771,189.5
2018-04-03T14:00:00Z,30,32.37,7.2,250,818.5,724.5,200.5
2018-04-03T15:00:00Z,30,33.46,7.2,250,743.5,728,177
2018-04-03T16:00:00Z,30,33.46,5.1,230,630.5,753,138
2018-04-03T17:00:00Z,29.4,36.03,6.7,210,413.5,551,139
2018-04-03T18:00:00Z,27.8,42.48,5.7,190,219,423.5,94
2018-04-03T19:00:00Z,26.1,48.49,5.1,200,42.5,90,31
2018-04-03T20:00:00Z,24.4,53.65,4.1,190,0,0,0
2018-04-03T21:00:00Z,23.3,57.32,4.6,190,0,0,0
2018-04-03T22:00:00Z,22.2,63.7,5.7,190,0,0,0
2018-04-03T23:00:00Z,21.1,73.11,5.7,200,0,0,0
2018-04-04T01:00:00Z,21.1,84.04,5.7,210,0,0,0
2018-04-04T02:00:00Z,21.1,84.04,5.63,203.33,0,0,0
2018-04-04T03:00:00Z,20.6,83.98,5.1,190,0,0,0
2018-04-04T04:00:00Z,20,87.16,5.1,210,0,0,0
2018-04-04T05:00:00Z,20,87.16,5.1,210,0,0,0
2018-04-04T06:00:00Z,20,87.16,4.6,200,0,0,0
2018-04-04T07:00:00Z,20,81.29,6.2,210,16.5,11.5,16
2018-04-04T08:00:00Z,20.6,75.4,4.6,220,109,73,89.5
2018-04-04T09:00:00Z,22.2,68.35,7.2,210,274,227,165
2018-04-04T10:00:00Z,23.9,57.47,9.8,260,433.5,287,257
2018-04-04T11:00:00Z,25,53.8,6.7,250,432,119.5,343
2018-04-04T12:00:00Z,25.6,49.94,8.2,260,558,175,410.5
2018-04-04T13:00:00Z,26.1,48.49,7.7,250,608,210,423.5
2018-04-04T14:00:00Z,25.6,45,8.2,270,596.5,226.5,403
2018-04-04T15:00:00Z,25.6,45,7.7,250,498,177,359.5
2018-04-04T16:00:00Z,25,41.69,9.3,270,406,188.5,279
2018-04-04T17:00:00Z,24.4,44.96,6.2,240,188.5,34,173
2018-04-04T18:00:00Z,22.1,31.24,6.2,330,99.5,23,91.5
2018-04-04T19:00:00Z,20,23.86,4.6,340,24,2.5,24
2018-04-04T20:00:00Z,17.8,19.71,5.7,340,0,0,0
2018-04-04T21:00:00Z,15.6,23.85,3.1,330,0,0,0
2018-04-04T22:00:00Z,14.4,26.89,3.1,350,0,0,0
2018-04-04T23:00:00Z,12.8,29.84,3.1,350,0,0,0
2018-04-05T01:00:00Z,11.1,30.4,3.6,360,0,0,0
2018-04-05T02:00:00Z,10.6,29.86,6.7,10,0,0,0
2018-04-05T03:00:00Z,10,31.08,5.7,20,0,0,0
2018-04-05T04:00:00Z,7.8,37.96,3.6,10,0,0,0
2018-04-05T05:00:00Z,7.2,41.63,3.1,20,0,0,0
2018-04-05T06:00:00Z,6.1,44.9,3.6,30,0,0,0
2018-04-05T07:00:00Z,7.2,43.43,2.6,40,33.5,137.5,22
2018-04-05T08:00:00Z,9.4,35.85,4.6,50,214.5,554,71.5
2018-04-05T09:00:00Z,11.7,29.22,5.1,30,438.5,753.5,97.5
2018-04-05T10:00:00Z,12.8,24.73,3.1,10,648,856.5,113
2018-04-05T11:00:00Z,15,20.35,3.1,360,814,910.5,122
2018-04-05T12:00:00Z,15,21.43,2.1,140,920,935.5,127.5
2018-04-05T13:00:00Z,16.7,16.59,3.6,60,963,945.5,129.5
2018-04-05T14:00:00Z,17.8,17.03,3.6,10,932.5,937.5,126.5
2018-04-05T15:00:00Z,18.3,13.62,3.1,50,837,910.5,123.5
2018-04-05T16:00:00Z,18.9,15.22,2.1,151.67,681.5,856.5,117
2018-04-05T17:00:00Z,18.3,15.8,0,106.92,471,732,108.5
2018-04-05T18:00:00Z,17.8,16.3,2.1,160,241.5,524,84.5
2018-04-05T19:00:00Z,15,29.85,1.5,150,59,196,35.5
2018-04-05T20:00:00Z,12.2,44.91,0,0,0,0,0
2018-04-05T21:00:00Z,9.4,54.12,2.6,160,0,0,0
2018-04-05T22:00:00Z,10,56.26,2.6,160,0,0,0
2018-04-05T23:00:00Z,10,60.85,3.1,180,0,0,0
2018-04-06T01:00:00Z,8.3,70.71,1.5,160,0,0,0
2018-04-06T02:00:00Z,8.3,73.77,1.5,180,0,0,0
2018-04-06T03:00:00Z,7.2,76.22,0,198.33,0,0,0
2018-04-06T04:00:00Z,6.1,82.22,0,56.67,0,0,0
2018-04-06T05:00:00Z,5,85.66,0,209.23,0,0,0
2018-04-06T06:00:00Z,4.4,89.33,1.5,110,0,0,0
2018-04-06T07:00:00Z,6.1,85.77,0,121.67,31.5,107.5,22
2018-04-06T08:00:00Z,11.7,66.15,2.6,200,202,465,79.5
2018-04-06T09:00:00Z,16.7,42.48,4.6,190,398.5,613,119.5
2018-04-06T10:00:00Z,19.4,25.81,5.7,190,559,607,178
2018-04-06T11:00:00Z,21.7,23.53,5.1,210,762,783,163
2018-04-06T12:00:00Z,23.3,25.02,5.1,210,882.5,859,151.5
2018-04-06T13:00:00Z,23.3,24.14,6.2,250,918.5,860.5,157.5
2018-04-06T14:00:00Z,24.4,24.44,6.7,230,887,841.5,161
2018-04-06T15:00:00Z,24.4,25.32,7.7,190,755.5,697,206.5
2018-04-06T16:00:00Z,25,26.39,6.2,230,542.5,442.5,248
2018-04-06T17:00:00Z,24.4,33.21,5.1,200,385,426.5,172.5
2018-04-06T18:00:00Z,23.3,38.25,5.1,210,208.5,343,103.5
2018-04-06T19:00:00Z,21.7,42.16,4.1,190,54,139.5,37
2018-04-06T20:00:00Z,20.6,40.43,5.7,190,0,0,0
2018-04-06T21:00:00Z,19.4,45.07,4.6,190,0,0,0
2018-04-06T22:00:00Z,18.3,58.37,3.6,180,0,0,0
2018-04-06T23:00:00Z,17.8,64.82,3.6,190,0,0,0
2018-04-07T01:00:00Z,17.2,75.32,3.1,200,0,0,0
2018-04-07T02:00:00Z,16.7,80.33,2.6,190,0,0,0
2018-04-07T03:00:00Z,17.2,83.59,3.6,190,0,0,0
2018-04-07T04:00:00Z,17.2,86.89,4.6,210,0,0,0
2018-04-07T05:00:00Z,17.8,83.66,2.6,210,0,0,0
2018-04-07T06:00:00Z,17.2,86.89,1.5,250,0,0,0
2018-04-07T07:00:00Z,17.2,86.89,1.5,190,6.5,0,6.5
2018-04-07T08:00:00Z,17.8,86.95,2.02,154.17,35.5,0,35.5
2018-04-07T09:00:00Z,18.9,81.15,1.5,170,98.5,0.5,98
2018-04-07T10:00:00Z,19.4,75.68,3.6,240,121,0,121
2018-04-07T11:00:00Z,18.9,81.15,1.5,280,177.5,4.5,174.5
2018-04-07T12:00:00Z,18.15,90.39,1.8,230,112,0,112
2018-04-07T13:00:00Z,17.7,86.89,0.9,185,105,0,105
2018-04-07T14:00:00Z,17.14,93.24,0.64,13.33,89,0,89
2018-04-07T15:00:00Z,17.68,93.27,0.3,70,85,0,85
2018-04-07T16:00:00Z,17.35,93.24,2.85,346.67,85,0,85
2018-04-07T17:00:00Z,17.2,93.24,1.5,300,89,0,89
2018-04-07T18:00:00Z,17.2,93.24,2.1,335,17,0,17
2018-04-07T19:00:00Z,16.6,93.22,4.3,136.67,4.5,0,4.5
2018-04-07T20:00:00Z,10.73,92.8,9.8,20,0,0,0
2018-04-07T21:00:00Z,7.58,89.55,9.68,27.5,0,0,0
2018-04-07T22:00:00Z,6.4,92.65,6.95,15,0,0,0
2018-04-07T23:00:00Z,5.85,88.8,7.95,15,0,0,0
2018-04-08T01:00:00Z,5,92.58,6.93,71.67,0,0,0
2018-04-08T02:00:00Z,4.4,92.55,6.7,10,0,0,0
2018-04-08T03:00:00Z,3.98,92.52,5.92,131.67,0,0,0
2018-04-08T04:00:00Z,3.6,89.23,7.7,10,0,0,0
2018-04-08T05:00:00Z,3.3,85.47,4.1,20,0,0,0
2018-04-08T06:00:00Z,3.3,85.47,4.6,10,0,0,0
2018-04-08T07:00:00Z,3.3,85.47,5.7,10,14.5,1.5,14.5
2018-04-08T08:00:00Z,4.4,79.1,5.1,360,88.5,7.5,86
2018-04-08T09:00:00Z,6.1,64.9,7.2,30,277,184.5,186.5
2018-04-08T10:00:00Z,7.8,54.96,7.2,10,628.5,752.5,150.5
2018-04-08T11:00:00Z,8.9,46.55,3.6,60,769.5,756,186.5
2018-04-08T12:00:00Z,9.4,45.01,3.1,330,762.5,506.5,329
2018-04-08T13:00:00Z,11.1,38.53,3.6,340,752.5,414.5,383.5
2018-04-08T14:00:00Z,11.7,37.02,4.1,10,781.5,516.5,333
2018-04-08T15:00:00Z,12.8,32.75,3.1,360,734.5,614,252
2018-04-08T16:00:00Z,13.3,33.33,3.1,20,572.5,529,219
2018-04-08T17:00:00Z,13.3,30.39,1.5,30,299,178,208
2018-04-08T18:00:00Z,12.2,37.35,1.19,70,201,311.5,102.5
2018-04-08T19:00:00Z,11.1,56.55,0,0,48.5,116,34
2018-04-08T20:00:00Z,10,71.05,1.5,70,0,0,0
2018-04-08T21:00:00Z,9.4,70.93,1.5,150,0,0,0
2018-04-08T22:00:00Z,9.4,68.48,1.5,110,0,0,0
2018-04-08T23:00:00Z,9.4,70.93,2.6,140,0,0,0
2018-04-09T01:00:00Z,8.9,76.51,1.5,150,0,0,0
2018-04-09T02:00:00Z,8.3,79.68,0,143.08,0,0,0
2018-04-09T03:00:00Z,8.3,83.08,2.1,70,0,0,0
2018-04-09T04:00:00Z,8.9,79.77,0,79.17,0,0,0
2018-04-09T05:00:00Z,8.9,79.77,3.1,110,0,0,0
2018-04-09T06:00:00Z,8.9,79.77,1.5,80,0,0,0
2018-04-09T07:00:00Z,8.9,82.58,1.5,90,3.5,0,3.5
2018-04-09T08:00:00Z,8.03,92.74,3.6,46.67,23,0,23
2018-04-09T09:00:00Z,7.8,92.74,4.22,50,50,0,50
2018-04-09T10:00:00Z,7.8,92.74,4.6,60,125.5,0.5,125
2018-04-09T11:00:00Z,8.9,92.8,5.7,70,262,18.5,247.5
2018-04-09T12:00:00Z,9.32,89.73,4.7,62,158.5,3,156
2018-04-09T13:00:00Z,10,86.18,4.38,50,225,9,217
2018-04-09T14:00:00Z,10.55,80.08,3.1,25,184,5.5,179
2018-04-09T15:00:00Z,11.7,79.63,2.6,50,269,16,256.5
2018-04-09T16:00:00Z,12.4,74.06,3.6,50,218.5,10,211.5
2018-04-09T17:00:00Z,12.8,74.06,3.6,50,159.5,6.5,156.5
2018-04-09T18:00:00Z,12.5,77.04,2.55,40,92.5,38,79
2018-04-09T19:00:00Z,12.2,80.24,2.35,10,18,0,18
2018-04-09T20:00:00Z,11.7,82.93,2.1,10,0,0,0
2018-04-09T21:00:00Z,10.9,92.27,1.7,60,0,0,0
2018-04-09T22:00:00Z,10.6,92.27,2.1,55,0,0,0
2018-04-09T23:00:00Z,10.73,92.27,2.6,43.33,0,0,0
2018-04-10T01:00:00Z,10.6,92.27,2.1,360,0,0,0
2018-04-10T02:00:00Z,10,92.86,2.1,360,0,0,0
2018-04-10T03:00:00Z,10,92.86,2.1,10,0,0,0
2018-04-10T04:00:00Z,10,89.16,2.6,50,0,0,0
2018-04-10T05:00:00Z,10,92.86,0.75,30,0,0,0
2018-04-10T06:00:00Z,9.4,89.73,3.1,10,0,0,0
2018-04-10T07:00:00Z,9.4,89.73,2.6,90,7,0,7
2018-04-10T08:00:00Z,10,82.72,2.1,40,31.5,0,31.5
2018-04-10T09:00:00Z,10.6,76.78,6.7,20,127.5,11.5,122.5
2018-04-10T10:00:00Z,12.2,58.86,5.1,40,288,96.5,223
2018-04-10T11:00:00Z,13.9,50.85,5.7,70,569.5,278,354
2018-04-10T12:00:00Z,14.4,49.23,4.6,20,434,79,366
2018-04-10T13:00:00Z,15,43.82,5.1,40,583,152.5,446.5
2018-04-10T14:00:00Z,16.7,42.48,4.1,60,692.5,329.5,405.5
2018-04-10T15:00:00Z,16.7,44,2.1,85.38,650.5,396,336.5
2018-04-10T16:00:00Z,17.8,36.66,3.6,30,561,476,241
2018-04-10T17:00:00Z,17.8,35.12,3.6,50,381,387.5,185
2018-04-10T18:00:00Z,17.2,38.07,3.6,70,214.5,364.5,100
2018-04-10T19:00:00Z,13.9,52.67,2.1,110,54.5,142.5,37.5
2018-04-10T20:00:00Z,11.7,68.48,2.1,110,0,0,0
2018-04-10T21:00:00Z,10.6,76.78,1.5,110,0,0,0
2018-04-10T22:00:00Z,8.9,82.58,2.1,170,0,0,0
2018-04-10T23:00:00Z,8.9,82.58,0,140,0,0,0
2018-04-11T01:00:00Z,7.2,89.55,1.5,70,0,0,0
2018-04-11T02:00:00Z,6.1,96.6,0,77.33,0,0,0
2018-04-11T03:00:00Z,5,95.89,0,142.31,0,0,0
2018-04-11T04:00:00Z,5.6,95.91,1.5,10,0,0,0
2018-04-11T05:00:00Z,6.1,88.84,2.6,60,0,0,0
2018-04-11T06:00:00Z,6.1,92.65,2.6,80,0,0,0
2018-04-11T07:00:00Z,7.2,89.55,0,197.14,25,12.5,23.5
2018-04-11T08:00:00Z,8.9,82.58,2.1,350,127.5,83,104
2018-04-11T09:00:00Z,11.1,68.83,0,89.29,423.5,572.5,148.5
2018-04-11T10:00:00Z,12.2,61.39,2.6,100,484.5,352.5,260
2018-04-11T11:00:00Z,14.4,53.17,1.5,130,794.5,801.5,167.5
2018-04-11T12:00:00Z,17.2,44.45,2.6,78.33,764,527.5,306
2018-04-11T13:00:00Z,18.3,39.77,1.5,134.62,900.5,757,219.5
2018-04-11T14:00:00Z,18.3,41.47,2.1,280,861,723,227.5
2018-04-11T15:00:00Z,17.8,42.8,0,248,457,166.5,325
2018-04-11T16:00:00Z,18.9,39.94,1.5,167.69,672,787,142
2018-04-11T17:00:00Z,18.9,36.98,1.5,183.33,480.5,712.5,118
2018-04-11T18:00:00Z,18.9,36.98,2.1,300,265,556.5,88.5
2018-04-11T19:00:00Z,15.6,47.2,0,55.38,69,231,39
2018-04-11T20:00:00Z,13.3,64.25,0,10.83,0,0,0
2018-04-11T21:00:00Z,11.1,76.86,1.5,100,0,0,0
2018-04-11T22:00:00Z,11.1,76.86,2.1,160,0,0,0
2018-04-11T23:00:00Z,10.6,79.47,1.5,160,0,0,0
2018-04-12T01:00:00Z,8.9,86.07,1.5,170,0,0,0
2018-04-12T02:00:00Z,8.3,86.01,0,207.69,0,0,0
2018-04-12T03:00:00Z,7.8,88.98,0,203.08,0,0,0
2018-04-12T04:00:00Z,6.7,92.68,0,132.73,0,0,0
2018-04-12T05:00:00Z,6.1,92.65,0,0,0,0,0
2018-04-12T06:00:00Z,6.1,92.65,0,105,0,0,0
2018-04-12T07:00:00Z,7.2,92.71,0,224.62,42.5,136.5,27.5
2018-04-12T08:00:00Z,12.8,77.14,2.6,200,223.5,513.5,75
2018-04-12T09:00:00Z,17.8,55.94,4.6,190,447.5,708,107
2018-04-12T10:00:00Z,19.4,43.55,3.6,190,646.5,800.5,124.5
2018-04-12T11:00:00Z,20.6,38.79,3.1,200,804,848.5,138.5
2018-04-12T12:00:00Z,22.2,32.58,4.6,190,907.5,873,148
2018-04-12T13:00:00Z,22.8,31.42,5.1,200,949,887,149
2018-04-12T14:00:00Z,23.3,29.23,5.56,196,927,901.5,134.5
2018-04-12T15:00:00Z,23.9,26.09,4.6,200,831.5,875.5,130
2018-04-12T16:00:00Z,23.9,26.09,4.6,240,681.5,829,121
2018-04-12T17:00:00Z,23.9,27.22,5.7,200,485,742.5,105.5
2018-04-12T18:00:00Z,22.8,27.88,4.1,220,267,579.5,82
2018-04-12T19:00:00Z,19.4,34.36,3.6,160,70.5,242.5,38.5
2018-04-12T20:00:00Z,16.7,53.42,3.6,150,0,0,0
2018-04-12T21:00:00Z,16.7,57.58,3.1,170,0,0,0
2018-04-12T22:00:00Z,15.6,64.33,3.6,190,0,0,0
2018-04-12T23:00:00Z,14.4,71.89,2.6,200,0,0,0
2018-04-13T01:00:00Z,11.7,82.93,2.1,170,0,0,0
2018-04-13T02:00:00Z,11.7,85.77,1.5,180,0,0,0
2018-04-13T03:00:00Z,10.6,89.21,1.5,190,0,0,0
2018-04-13T04:00:00Z,11.1,89.25,2.1,200,0,0,0
2018-04-13T05:00:00Z,11.1,92.92,2.1,200,0,0,0
2018-04-13T06:00:00Z,11.7,92.96,2.6,190,0,0,0
2018-04-13T07:00:00Z,13.9,89.48,2.6,210,45.5,136,29.5
2018-04-13T08:00:00Z,17.2,80.92,3.6,230,232.5,520.5,81
2018-04-13T09:00:00Z,20.6,67.59,4.1,200,446.5,698,107.5
2018-04-13T10:00:00Z,22.8,61.41,4.6,240,641,783.5,127.5
2018-04-13T11:00:00Z,24.4,53.65,5.7,250,789,810.5,151
2018-04-13T12:00:00Z,25.6,43.26,6.2,210,666.5,357.5,356
2018-04-13T13:00:00Z,25,46.64,4.1,190,720.5,337,415.5
2018-04-13T14:00:00Z,26.7,40.54,6.2,220,647.5,275.5,404
2018-04-13T15:00:00Z,26.1,42,7.2,220,560,267.5,345.5
2018-04-13T16:00:00Z,26.7,42.17,6.2,210,357.5,143,258.5
2018-04-13T17:00:00Z,26.1,45.14,6.7,190,310,240.5,186.5
2018-04-13T18:00:00Z,25,48.19,4.6,200,177,215,110
2018-04-13T19:00:00Z,23.3,51.65,3.6,190,58.5,147.5,38
2018-04-13T20:00:00Z,21.7,63.17,4.6,190,0,0,0
2018-04-13T21:00:00Z,19.4,72.81,3.1,180,0,0,0
2018-04-13T22:00:00Z,18.9,75.11,3.1,180,0,0,0
2018-04-13T23:00:00Z,17.8,83.66,3.6,180,0,0,0
2018-04-14T01:00:00Z,16.1,89.65,2.1,180,0,0,0
2018-04-14T02:00:00Z,15.6,92.56,1.5,210,0,0,0
2018-04-14T03:00:00Z,15,93.13,2.1,180,0,0,0
2018-04-14T04:00:00Z,13.9,96.17,1.9,180,0,0,0
2018-04-14T05:00:00Z,13.3,100,1.56,172.5,0,0,0
2018-04-14T06:00:00Z,13.17,96.78,1.9,181.67,0,0,0
2018-04-14T07:00:00Z,13.22,96.81,0.9,156.67,45.5,102.5,33
2018-04-14T08:00:00Z,18.3,84.26,3.1,200,224,416.5,100
2018-04-14T09:00:00Z,21.7,70.47,4.6,200,416,567.5,139
2018-04-14T10:00:00Z,23.9,61.67,7.7,210,583.5,590,198.5
2018-04-14T11:00:00Z,25.6,55.71,5.1,210,633,376.5,333.5
2018-04-14T12:00:00Z,26.7,46.8,5.7,180,774.5,527,314
2018-04-14T13:00:00Z,27.2,42.31,4.6,210,682,284,424
2018-04-14T14:00:00Z,27.8,40.85,4.6,190,677.5,336.5,381
2018-04-14T15:00:00Z,28.9,38.32,5.7,200,692,510,278.5
2018-04-14T16:00:00Z,28.9,38.32,5.7,200,493.5,313,283.5
2018-04-14T17:00:00Z,28.3,39.68,6.2,180,410,491,157.5
2018-04-14T18:00:00Z,27.2,42.31,4.6,200,263,547,85.5
2018-04-14T19:00:00Z,25,51.76,6.2,180,71.5,231,40
2018-04-14T20:00:00Z,23.3,66.43,5.7,170,0,0,0
2018-04-14T21:00:00Z,21.7,78.5,5.7,160,0,0,0
2018-04-14T22:00:00Z,21.1,84.04,5.1,170,0,0,0
2018-04-14T23:00:00Z,20.6,86.67,5.7,160,0,0,0
2018-04-15T01:00:00Z,21.1,87.26,3.1,170,0,0,0
2018-04-15T02:00:00Z,21.1,87.26,2.93,173.33,0,0,0
2018-04-15T03:00:00Z,20.9,92.83,2.43,170,0,0,0
2018-04-15T04:00:00Z,20.6,92.83,1.5,160,0,0,0
2018-04-15T05:00:00Z,20.15,96.34,2.22,150,0,0,0
2018-04-15T06:00:00Z,19.76,96.34,2.8,138,0,0,0
2018-04-15T07:00:00Z,20.6,96.36,3.85,160,24.5,1,24.5
2018-04-15T08:00:00Z,22.2,90.66,5.7,170,95,18.5,89
2018-04-15T09:00:00Z,23.45,84.35,6.08,182.5,176.5,43,155
2018-04-15T10:00:00Z,25.6,76.2,5.1,170,207.5,14,198
2018-04-15T11:00:00Z,27.1,67.24,9.5,175,475.5,126,374.5
2018-04-15T12:00:00Z,27.8,62.55,9.3,180,492,91,412.5
2018-04-15T13:00:00Z,27.8,56.26,8.8,170,405.5,37,372
2018-04-15T14:00:00Z,27.8,58.41,9.3,170,451,60.5,397.5
2018-04-15T15:00:00Z,27.8,60.26,11.3,160,386,49.5,346
2018-04-15T16:00:00Z,23.13,93.49,8.83,202.86,141,12.5,132
2018-04-15T17:00:00Z,21.1,93.44,4.98,185,31.5,0,31.5
2018-04-15T18:00:00Z,20.78,96.36,5,211.43,16,0,16
2018-04-15T19:00:00Z,20.76,93.35,9.6,211.25,5,0,5
2018-04-15T20:00:00Z,19.4,93.35,6.95,192.5,0,0,0
2018-04-15T21:00:00Z,19.4,96.93,5.7,170,0,0,0
2018-04-15T22:00:00Z,19.33,93.35,6.25,180,0,0,0
2018-04-15T23:00:00Z,18.2,86.95,6.7,240,0,0,0
2018-04-16T01:00:00Z,14.45,74.26,7.2,255,0,0,0
2018-04-16T02:00:00Z,12.8,74.06,6.2,260,0,0,0
2018-04-16T03:00:00Z,12.2,69.06,8.2,260,0,0,0
2018-04-16T04:00:00Z,11.7,60.84,9.8,240,0,0,0
2018-04-16T05:00:00Z,10,53.89,7.7,250,0,0,0
2018-04-16T06:00:00Z,9.4,58.58,6.7,250,0,0,0
2018-04-16T07:00:00Z,10,58.31,10.3,260,37.5,87,30.5
2018-04-16T08:00:00Z,10,58.31,10.3,250,193.5,288,97.5
2018-04-16T09:00:00Z,11.1,56.55,9.3,270,479.5,773.5,95
