"date_time","Dry Bulb Temperature [°C]","Relative Humidity [%]","Wind Speed [m/s]","Wind Direction [Deg]","Global Horizontal Radiation [W/m2]","Direct Normal Radiation [W/m2]","Diffuse Horizontal Radiation [W/m2]"
2018-08-26 03:00:00,21.1,78.41,0,220.83,0,0,0
2018-08-26 04:00:00,21.1,78.41,1.5,10,0,0,0
2018-08-26 05:00:00,20,87.16,1.5,10,0,0,0
2018-08-26 06:00:00,20,87.16,0,218.46,0,0,0
2018-08-26 07:00:00,21.1,81.44,1.5,10,51.5,193,29.5
2018-08-26 08:00:00,23.9,68.69,1.5,40,227,508.5,75
2018-08-26 09:00:00,27.2,60.5,1.5,60,437,688.5,99
2018-08-26 10:00:00,28.3,60.76,0,50,627,774.5,115
2018-08-26 11:00:00,30.6,49.69,0.59,47.5,778,818.5,128
2018-08-26 12:00:00,32.2,43.69,2.6,153.33,865,814.5,148
2018-08-26 13:00:00,33.3,37.12,3.1,155.83,870,750,186
2018-08-26 14:00:00,32.8,40.93,3.1,140,871,800,159.5
2018-08-26 15:00:00,32.2,42.34,1.5,190,745,670.5,197.5
2018-08-26 16:00:00,32.8,40.93,2.37,68.46,645,743.5,133.5
2018-08-26 17:00:00,32.8,40.93,4.1,150,472,701,104.5
2018-08-26 18:00:00,31.7,46.67,3.1,130,266,557.5,79.5
2018-08-26 19:00:00,28.3,60.76,1.5,160,77.5,268.5,39.5
2018-08-26 20:00:00,26.1,71.74,2.6,160,0.5,4,0.5
2018-08-26 21:00:00,25,81.93,0,19.23,0,0,0
2018-08-26 22:00:00,24.4,84.92,0,178.46,0,0,0
2018-08-26 23:00:00,23.9,87.51,0,223.08,0,0,0
2018-08-27,23.3,90.73,0,194.62,0,0,0
2018-08-27 01:00:00,22.2,93.49,1.5,150,0,0,0
2018-08-27 02:00:00,22.8,93.52,0,97.69,0,0,0
2018-08-27 03:00:00,22.2,96.99,0,68.33,0,0,0
2018-08-27 04:00:00,22.2,93.49,0,125.38,0,0,0
2018-08-27 05:00:00,21.27,96.97,0,15.38,0,0,0
2018-08-27 06:00:00,21.1,96.97,0,0,0,0,0
2018-08-27 07:00:00,22.8,90.14,0,0,47.5,157.5,29.5
2018-08-27 08:00:00,26.1,84.59,0,151.54,220.5,468,82
2018-08-27 09:00:00,28.9,65.15,0,240.77,423,632,114
2018-08-27 10:00:00,30,57.15,1.5,120,609.5,713.5,139.5
2018-08-27 11:00:00,31.7,49.98,1.5,196.36,757.5,759,156.5
2018-08-27 12:00:00,32.8,46.97,1.5,187.5,829,711,206
2018-08-27 13:00:00,33.3,45.67,3.1,200,869,724,210.5
2018-08-27 14:00:00,33.3,42.65,3.1,160,847,734.5,196
2018-08-27 15:00:00,33.3,42.65,1.5,180,778.5,765,158.5
2018-08-27 16:00:00,33.9,39.72,3.1,140,637,717,145.5
2018-08-27 17:00:00,33.3,39.8,4.1,120,453.5,632.5,123.5
2018-08-27 18:00:00,32.2,42.34,2.1,130,239,426.5,96
2018-08-27 19:00:00,30,55.07,2.1,130,69,208,40.5
2018-08-27 20:00:00,27.2,74.16,2.6,150,0,0,0
2018-08-27 21:00:00,26.1,79.13,2.6,170,0,0,0
2018-08-27 22:00:00,25,87.61,2.1,180,0,0,0
2018-08-27 23:00:00,24.4,90.81,1.5,190,0,0,0
2018-08-28,23.9,93.57,1.5,190,0,0,0
2018-08-28 01:00:00,23.9,93.57,0,205.38,0,0,0
2018-08-28 02:00:00,23.3,93.54,0,203.85,0,0,0
2018-08-28 03:00:00,22.2,93.49,2.1,170,0,0,0
2018-08-28 04:00:00,22.2,96.99,0,0,0,0,0
2018-08-28 05:00:00,22.07,96.99,0,0,0,0,0
2018-08-28 06:00:00,21.98,97.2,0,0,0,0,0
2018-08-28 07:00:00,22.01,99.3,0,0,47,158,29
2018-08-28 08:00:00,23.33,93.6,0,179.09,220.5,476.5,80.5
2018-08-28 09:00:00,28.9,71.8,2.1,185,424,646,109
2018-08-28 10:00:00,30,65.38,1.5,119.29,611.5,732,130.5
2018-08-28 11:00:00,30.6,56.94,0,111.54,760,774,149
2018-08-28 12:00:00,32.2,51.99,2.6,140,858.5,808,151.5
2018-08-28 13:00:00,32.8,45.25,2.6,170,898,827,147.5
2018-08-28 14:00:00,33.9,41.24,2.1,157.69,875.5,837,136
2018-08-28 15:00:00,34.4,37.43,2.6,130,788.5,822,125.5
2018-08-28 16:00:00,33.3,54.22,6.2,140,636,752,122.5
2018-08-28 17:00:00,31.1,57.42,5.7,170,465.5,721,93
2018-08-28 18:00:00,30,63.04,4.1,170,261.5,590,69.5
2018-08-28 19:00:00,28.3,69.55,0,147.69,73,291,34
2018-08-28 20:00:00,26.1,82.07,3.6,160,0,0,0
2018-08-28 21:00:00,26.7,81.65,4.6,160,0,0,0
2018-08-28 22:00:00,25.6,87.13,3.1,180,0,0,0
2018-08-28 23:00:00,25,87.61,3.1,190,0,0,0
2018-08-29,24.4,90.81,2.6,220,0,0,0
2018-08-29 01:00:00,23.3,97.02,3.1,170,0,0,0
2018-08-29 02:00:00,23.3,93.54,2.1,190,0,0,0
2018-08-29 03:00:00,22.8,96.42,0,155.38,0,0,0
2018-08-29 04:00:00,22.8,96.42,1.5,210,0,0,0
2018-08-29 05:00:00,22.1,96.99,0,114.29,0,0,0
2018-08-29 06:00:00,21.97,96.99,0,192.31,0,0,0
2018-08-29 07:00:00,22.5,100,1.3,200,49.5,213,27
2018-08-29 08:00:00,23.36,90.81,2.6,200,191.5,405,81
2018-08-29 09:00:00,27.8,74.26,2.1,240,420,671.5,94.5
2018-08-29 10:00:00,30,65.38,2.1,195.71,620.5,790.5,102.5
2018-08-29 11:00:00,31.7,57.21,2.6,220,770.5,834,114
2018-08-29 12:00:00,32.2,53.94,1.5,190,852,817,139
2018-08-29 13:00:00,33.9,47.26,3.1,190,875.5,788.5,162.5
2018-08-29 14:00:00,33.3,45.67,3.6,180,825,711.5,198
2018-08-29 15:00:00,32.8,50.26,3.1,160,758.5,742.5,162.5
2018-08-29 16:00:00,33.9,45.83,4.1,180,585.5,626.5,162
2018-08-29 17:00:00,33.3,48.87,3.6,180,452,666,110
2018-08-29 18:00:00,32.2,53.94,3.6,170,248.5,508.5,85
2018-08-29 19:00:00,30,61.14,3.1,180,66.5,217,37.5
2018-08-29 20:00:00,28.3,67.46,2.6,170,0,0,0
2018-08-29 21:00:00,27.2,74.16,3.1,180,0,0,0
2018-08-29 22:00:00,26.7,74.08,2.6,200,0,0,0
2018-08-29 23:00:00,25.6,79.06,3.1,200,0,0,0
2018-08-30,25.6,81.51,2.6,200,0,0,0
2018-08-30 01:00:00,24.4,87.55,2.1,200,0,0,0
2018-08-30 02:00:00,24.4,90.81,2.1,240,0,0,0
2018-08-30 03:00:00,23.9,93.57,2.6,220,0,0,0
2018-08-30 04:00:00,23.9,93.57,2.6,230,0,0,0
2018-08-30 05:00:00,23.9,93.57,2.1,230,0,0,0
2018-08-30 06:00:00,23.3,97.02,2.35,210,0,0,0
2018-08-30 07:00:00,24.4,93.6,2.6,230,46,173.5,27
2018-08-30 08:00:00,26.7,79.21,2.6,240,220,512,72
2018-08-30 09:00:00,28.9,71.8,2.6,250,426,688,93.5
2018-08-30 10:00:00,31.1,61.39,3.1,215.83,615.5,780,106
2018-08-30 11:00:00,32.2,55.61,2.6,280,766,826.5,117
2018-08-30 12:00:00,33.9,47.26,3.6,210,832,780,154.5
2018-08-30 13:00:00,34.4,47.68,3.1,214.17,778,585.5,250
2018-08-30 14:00:00,34.4,44.57,2.1,211.54,871,846,128
2018-08-30 15:00:00,35.6,40.19,4.6,170,779,815.5,126.5
2018-08-30 16:00:00,35,41.54,3.1,210,632.5,759,120.5
2018-08-30 17:00:00,34.4,44.57,4.6,170,446.5,658.5,111
2018-08-30 18:00:00,33.3,48.87,3.6,180,242.5,492,86
2018-08-30 19:00:00,30.6,59.08,2.6,190,62,194.5,37
2018-08-30 20:00:00,28.9,67.17,2.6,160,0,0,0
2018-08-30 21:00:00,27.8,74.26,3.1,180,0,0,0
2018-08-30 22:00:00,27.2,76.92,2.6,200,0,0,0
2018-08-30 23:00:00,26.7,79.21,3.1,210,0,0,0
2018-08-31,26.1,82.07,3.6,210,0,0,0
2018-08-31 01:00:00,25.6,84.53,2.6,230,0,0,0
2018-08-31 02:00:00,25,87.61,2.1,220,0,0,0
2018-08-31 03:00:00,25,87.61,1.5,200,0,0,0
2018-08-31 04:00:00,24.4,90.81,0,5,0,0,0
2018-08-31 05:00:00,23.3,93.54,0,146.15,0,0,0
2018-08-31 06:00:00,22.8,96.42,0,126.15,0,0,0
2018-08-31 07:00:00,24.4,90.81,1.5,220,44.5,167.5,27
2018-08-31 08:00:00,26.7,74.08,2.6,240,217.5,504.5,73
2018-08-31 09:00:00,28.9,65.15,3.1,280,422,675.5,97
2018-08-31 10:00:00,31.1,57.42,3.6,200,610.5,765,112.5
2018-08-31 11:00:00,32.2,51.99,3.1,210,762,821,119
2018-08-31 12:00:00,33.9,47.26,3.6,200,860,847.5,124.5
2018-08-31 13:00:00,34.4,41.38,2.6,133.08,897,858.5,125
2018-08-31 14:00:00,35.6,38.72,2.6,230,869,853,122.5
2018-08-31 15:00:00,35.6,38.72,2.6,210,778.5,828.5,118
2018-08-31 16:00:00,35.6,38.72,2.6,160,634,781.5,109.5
2018-08-31 17:00:00,35,41.54,3.1,190,449,696.5,97
2018-08-31 18:00:00,33.3,47.39,2.6,170,243.5,538,74.5
2018-08-31 19:00:00,30.6,60.91,3.6,140,59,191.5,33
2018-08-31 20:00:00,29.4,65.25,4.1,160,0,0,0
2018-08-31 21:00:00,28.3,72.13,3.6,160,0,0,0
2018-08-31 22:00:00,27.2,74.16,2.6,170,0,0,0
2018-08-31 23:00:00,26.1,82.07,2.1,210,0,0,0
2018-09-01,25.6,84.53,1.5,200,0,0,0
2018-09-01 01:00:00,25.6,84.53,0,134.62,0,0,0
2018-09-01 02:00:00,24.4,90.81,0,189.23,0,0,0
2018-09-01 03:00:00,23.3,93.54,0,123.85,0,0,0
2018-09-01 04:00:00,23.3,97.02,0,15.38,0,0,0
2018-09-01 05:00:00,23.3,97.02,0,0,0,0,0
2018-09-01 06:00:00,22.8,96.42,0,25.38,0,0,0
2018-09-01 07:00:00,23.9,93.57,2.1,100,44.5,192,25
2018-09-01 08:00:00,26.7,84.65,2.6,120,220,552,63
2018-09-01 09:00:00,28.9,71.8,2.1,120,427,721.5,81.5
2018-09-01 10:00:00,30.6,60.91,3.6,180,618.5,808,94
2018-09-01 11:00:00,31.7,53.49,2.1,150,769.5,856.5,101
2018-09-01 12:00:00,33.3,47.39,3.6,170,867,880,105.5
2018-09-01 13:00:00,33.9,45.83,4.1,160,799.5,594,267
2018-09-01 14:00:00,34.4,44.57,3.6,180,694.5,360,380
2018-09-01 15:00:00,34.4,41.38,3.1,170,739.5,721.5,170
2018-09-01 16:00:00,35.6,40.19,2.1,155.83,635,799,101.5
2018-09-01 17:00:00,33.95,44.16,3.6,140,448.5,714.5,90
2018-09-01 18:00:00,31.4,59.19,5.15,180,186,324.5,84.5
2018-09-01 19:00:00,29.4,65.25,2.6,170,48,164,30
2018-09-01 20:00:00,28.3,72.13,2.6,150,0,0,0
2018-09-01 21:00:00,27.2,76.92,0,163.85,0,0,0
2018-09-01 22:00:00,26.7,79.21,2.6,160,0,0,0
2018-09-01 23:00:00,25.6,87.13,2.1,180,0,0,0
2018-09-02,25.6,87.13,1.5,150,0,0,0
2018-09-02 01:00:00,25,90.3,1.5,140,0,0,0
2018-09-02 02:00:00,23.9,96.45,0,56.15,0,0,0
2018-09-02 03:00:00,23.9,93.57,0,0,0,0,0
2018-09-02 04:00:00,23.3,97.02,0,86.15,0,0,0
2018-09-02 05:00:00,23.3,97.02,2.6,50,0,0,0
2018-09-02 06:00:00,23.9,96.45,2.1,360,0,0,0
2018-09-02 07:00:00,24.4,93.6,2.6,20,7,0,7
2018-09-02 08:00:00,25.6,87.13,2.6,20,36.5,0,36.5
2018-09-02 09:00:00,28.3,77.09,2.6,30,141.5,15.5,133.5
2018-09-02 10:00:00,30,69.87,2.6,340,410.5,248,243.5
2018-09-02 11:00:00,31.1,57.42,2.6,40,745,787,130.5
2018-09-02 12:00:00,33.9,47.26,2.1,82.73,807,754.5,156.5
2018-09-02 13:00:00,34.4,42.95,3.6,40,650.5,357.5,331
2018-09-02 14:00:00,35,41.54,4.1,80,716,563,230
2018-09-02 15:00:00,33.9,44.16,6.2,140,687,618.5,199
2018-09-02 16:00:00,31.34,57.47,4.02,182,304,86.5,245.5
2018-09-02 17:00:00,30.15,67.68,5.15,145,151.5,34.5,134.5
2018-09-02 18:00:00,28.9,69.66,2.1,130,104.5,53,89.5
2018-09-02 19:00:00,27.2,76.92,2.1,90,32,53.5,27.5
2018-09-02 20:00:00,26.1,84.59,0,51.54,0,0,0
2018-09-02 21:00:00,25.6,87.13,0,65.38,0,0,0
2018-09-02 22:00:00,25,90.3,0,45.83,0,0,0
